"ORF","myStddev","myMean","myCV"
"YDR129C",0.548673914479017,9.73041789888873,0.0563874974518493
"YHR186C",0.320291725156039,6.26176188068001,0.0511504160105904
"YAL005C",0.183940281325742,11.1455586576366,0.0165034599858045
"YGL092W",0.496459858209799,8.44059469225001,0.0588181136887948
"YFL017C",0.10530991458458,8.23929127834583,0.0127814287694078
"YOR385W",0.516800596986258,10.5610432286734,0.0489346161923793
"YGL085W",0.202159167032978,7.35691596549856,0.0274787924697028
"YAL029C",0.500759192997196,8.28870219291347,0.0604146682245776
"YKL149C",0.604294192207966,7.4861407775694,0.0807217243387412
"YFR001W",0.604969912615455,9.33115682538376,0.0648333238778863
"YGL063W",0.211756892561297,4.44666053097954,0.0476215557913637
"YBR016W",0.746568705308773,11.1280985741555,0.067088613596814
"YMR125W",0.785435650986945,7.72586161010949,0.101663178895048
"YDR519W",0.450121822274252,9.86611563175911,0.0456230029197414
"YNL251C",0.702174399917794,8.5946671505449,0.0816988473920455
"YJL131C",0.503290287828711,8.69064311802337,0.0579117426632036
"YPL092W",0.281776895364538,6.68588819562094,0.0421450205447788
"YPR165W",0.533062353324244,11.2547124166581,0.0473634806105979
"YFL008W",0.0978668895914658,7.13151180177862,0.0137231616958213
"YKL205W",0.977103456642526,7.55881790273341,0.129266701383187
"YGL066W",0.452983220496625,6.68413103113587,0.0677699492105329
"YGL235W",0.118494027383529,2.21906012110368,0.05339829518661
"YML026C",1.38581850364277,11.8416712842528,0.117028962413916
"YNL160W",0.841339064373993,10.6688982775347,0.0788590389080369
"YDR052C",0.264249438583203,6.88836799398142,0.0383616901440349
"YMR242C",0.99567150240761,11.3846980374136,0.0874569970266697
"YKL072W",0.157816657852237,5.6627237007416,0.0278693904545562
"YGL062W",1.36591530968268,10.4334745388225,0.130916628453941
"YBR293W",0.77442473766677,6.76647638773269,0.114450223911335
"YMR116C",0.93836128024478,12.1681637022886,0.0771160960029073
"YDR141C",0.0903046231746075,7.0944640114224,0.012728885935458
"YJL164C",0.398416012722213,8.65881106668308,0.0460127850872295
"YNL068C",0.396607712693278,6.28753314304809,0.0630784289593437
"YKR022C",0.242377587888714,7.255325590496,0.033406851955233
"YOR365C",1.11008747740661,5.67925124807117,0.195463702681516
"YDR147W",0.260773627900556,7.18312006705515,0.0363036710323936
"YLR323C",0.75671823987193,7.11728076786027,0.106321257310667
"YGR239C",1.1602458305692,7.00431245297526,0.16564735487726
"YER073W",0.741469776472498,10.4442969280575,0.0709927898047993
"YIL013C",0.372330849617961,7.312352944963,0.0509180632308558
"YOR308C",0.67480150683422,5.91077397538745,0.11416466094696
"YMR196W",1.45160490830991,7.86380288472534,0.18459324700642
"YJL144W",1.26271459088147,8.82596601899174,0.143068145533799
"YJL123C",0.233530561016368,9.01355385887263,0.02590882183352
"YBL105C",0.282508405441558,7.72676612400678,0.0365623083328244
"YBR111C",0.606280085081191,11.6468280901904,0.0520553819792216
"YML022W",1.71611987412738,9.79454983486525,0.175211714990574
"YGR031W",0.378762350699743,7.24009722888514,0.0523145392562727
"YKL124W",1.02854671181381,7.18218160786012,0.143208118086039
"YJL041W",0.217448382079457,9.32408430144208,0.0233211514449549
"YDL109C",0.325580658327191,2.90039569966649,0.11225387569173
"YPR111W",0.473851272709596,7.14048695905612,0.0663611985326324
"YPR060C",1.07989012777903,7.51416570890509,0.143713909116915
"YHR209W",0.180059258812179,7.39852716973611,0.024337176127259
"YAL058W",0.64925183008907,6.17135511507049,0.105204095046093
"YMR242W-A",0.164584390548999,2.5432585190986,0.0647139837783113
"YHR189W",0.679571689348055,4.37892674320389,0.155191381176393
"YIR012W",1.26310417293256,7.3617837246792,0.17157583272899
"YMR055C",0.331255358780071,6.10490500136131,0.0542605263646536
"YNL309W",0.270732687329603,4.47590038781249,0.0604867543671853
"YBR085C-A",1.07005316926956,11.1650832237863,0.0958392470366814
"YKL084W",0.716386498226808,8.72400088282222,0.0821167383920595
"YGL110C",0.507306098293288,8.18673957912283,0.0619668053918534
"YMR170C",0.453265784928552,8.02480224134874,0.0564831096513564
"YGR201C",1.52524228827854,8.32733994108917,0.183160805139299
"YGL175C",0.352636961571749,3.80730262328611,0.0926212062616093
"YDR379C-A",1.37834576594113,9.47319907185943,0.145499503967521
"YPL043W",0.810214338034013,9.41800793543632,0.0860282071950152
"YBL051C",0.350738178936214,8.60007111700425,0.0407831719254887
"YGL185C",0.767568615075614,7.7532999016203,0.0989989584841425
"YOL053W",0.498708004426185,8.09073245145505,0.0616394136647661
"YOR336W",0.297697571966943,6.85291012958256,0.0434410442188415
"YNR050C",0.840445388992646,10.8910706274366,0.0771682984843945
"YBL101C",0.452673291131538,8.16760901301387,0.0554229873651236
"YDR383C",1.14794376565588,8.28499765951562,0.138556920934965
"YIL029C",1.3280814907016,6.77803003805061,0.195939156841442
"YLR270W",0.503243320678538,8.87864589155912,0.0566801882657545
"YCR012W",0.40528825438766,13.0372273143343,0.0310869976119884
"YDR346C",0.270789820326023,7.49184887437066,0.0361445919247497
"YIL070C",1.52635441617117,8.62256235503585,0.177018657949134
"YDR246W-A",0.299853743918888,3.59422033654299,0.0834266449583596
"YJR025C",1.05625767039209,8.6067790610031,0.122723920633439
"YKR010C",0.0875507999190481,6.97018683888284,0.0125607536702819
"YLR150W",1.09870292531446,11.6261801995672,0.0945024854642589
"YKL091C",1.20176741367841,9.7362455948285,0.123432323268092
"YOR151C",0.264231116515498,9.10710866100026,0.0290137217366282
"YKR016W",0.329330801848771,9.07495115698825,0.0362900908392401
"YMR075W",0.204875411278602,6.46651503097738,0.0316825075480628
"YKL185W",0.486139860443098,8.37468489524908,0.0580487345522556
"YJR045C",0.270571275833365,10.8620576382765,0.0249097624818254
"YIR010W",0.445462845918201,8.20233576512478,0.0543092673445836
"YOR128C",0.580483272810812,9.74832621667345,0.0595469683624208
"YJR022W",0.331771905408311,7.17588427850313,0.0462342886997501
"YDR432W",0.575242141184555,11.883618802324,0.0484063104642886
"YDL235C",0.352297411330897,8.67722648937634,0.0406002323164228
"YGR233C",0.211077311133967,6.93332674956341,0.0304438718609732
"YNL101W",0.902953857819524,8.123699799743,0.111150569331487
"YLR337C",0.383269000303671,6.45651010549408,0.0593616356268898
"YDR261C-D",0.177310782280232,1.89344543745759,0.0936445163787315
"YEL011W",0.881836363944074,10.3092728113778,0.0855381732619237
"YLR321C",0.439782261933836,8.82824491771981,0.0498153671576461
"YJR078W",0.156257141629185,7.00779254041956,0.0222976266389059
"YDR247W",0.800451971105232,7.81254146952404,0.102457308447925
"YDL248W",0.711668581981433,5.01306289093082,0.141962827410149
"YFL061W",0.50439751187842,5.41615706352149,0.0931283022192251
"YLR368W",0.701996018895992,7.05183314131131,0.0995480189092298
"YDR418W",1.19761716994598,11.5263887608345,0.103902201703916
"YHL042W",0.186143853347684,5.51921198081278,0.0337265272641824
"YJR138W",0.160173503802514,6.39552687757093,0.0250446142856879
"YCL063W",0.513847218799136,6.42219255912219,0.0800111821731752
"YPL196W",0.787790728467488,8.54548170288333,0.0921879837624227
"YJR055W",0.367432305913494,5.88622590706129,0.0624223928396482
"YGL090W",0.54560802800231,6.08652375160729,0.0896419779612672
"YLR016C",0.318584327227034,8.02645909046914,0.0396917649035713
"YBL016W",0.6840203598778,7.98866530040063,0.0856238600762879
"YBR255W",0.559682879323877,7.26007167259725,0.0770905446342038
"YAL002W",0.21848599414631,6.08532855648412,0.0359037301138828
"YDR505C",0.286290079561843,8.43704662781301,0.0339324993912062
"YLR147C",0.160412580998163,8.38794980830273,0.0191241703472499
"YIL110W",0.949563037950117,7.8095748555691,0.121589594249548
"YMR005W",0.199389635560659,8.91049259468716,0.022376948686265
"YGR274C",0.127137378031327,7.09142771307213,0.0179283189754533
"YML060W",1.03091028163828,5.94235366593117,0.173485177691243
"YIL083C",0.34566878404222,9.22304304003559,0.0374788215279635
"YJR110W",1.16200116865444,7.95774766658666,0.146021364001463
"YNL166C",0.671734325020797,6.94703453771573,0.0966936786299138
"YGR028W",0.483849554118569,9.16449844373831,0.0527960757578787
"YBR172C",0.389385310803167,7.78964680091658,0.0499875438200034
"YLR429W",0.273520316992805,8.50956013601022,0.0321427092142329
"YMR083W",0.35991867920311,11.297256661381,0.0318589450511
"YER148W",0.178188522905074,10.0862509783803,0.0176664771962365
"YFL064C",0.573796289540255,5.36131274822882,0.107025334369799
"YBR040W",1.02186703677531,4.74904096633586,0.215173346370127
"YDR155C",0.164645050494548,12.4630737833685,0.0132106295249781
"YNL033W",0.407434081944963,4.02245418255053,0.101289924870349
"YDR244W",1.01582056929371,8.31622892589276,0.12214918304268
"YKL178C",2.51743173214203,6.45544665069004,0.389970186164103
"YGR033C",0.1858129055441,8.66403483669226,0.0214464633449049
"YBL101W-B",0.773833589114785,10.9632329494654,0.0705844336868278
"YHR030C",0.499496119247428,8.40789149025569,0.0594080120832099
"YGR026W",0.191495539814038,9.62246523294113,0.0199008814454824
"YLR371W",0.345793072639162,7.81865982007314,0.0442266424933074
"YDR352W",0.0847961157962542,7.01553587264047,0.0120869050255942
"YDL175C",0.837560779841405,7.66988583095999,0.109201205637317
"YKR031C",0.566048098117497,7.72919575116657,0.073235057868998
"YGR118W",0.230685210081529,12.7959871337964,0.0180279338881368
"YGR015C",0.497322239350681,6.65624736913217,0.074715107743287
"YOR073W",0.325642219852572,8.15582039938854,0.0399275859332295
"YDR323C",0.295039931925959,7.23911896332564,0.0407563314570006
"YKL018C-A",0.12918203550981,7.79648164196082,0.01656927335204
"YGR217W",0.323786012474008,5.68629986868932,0.0569414241160376
"YLR152C",0.950709198843353,8.477719535655,0.112142091377867
"YJR002W",1.50936718539121,5.86539029482381,0.257334484070603
"YKL082C",0.547899079081217,9.68111819536923,0.0565946069477071
"YKL133C",1.15498847407527,8.06007049719164,0.143297564764192
"YML030W",0.45072508636455,10.0694374587713,0.0447616948027153
"YNL051W",1.00848806562245,8.77560818062317,0.114919450010226
"YER105C",0.458977731935055,7.87948260011254,0.0582497297384094
"YOR059C",0.76663318493384,7.37139930327438,0.10400103879779
"YGL128C",0.810682674905794,6.96608158676181,0.116375707750308
"YKR071C",0.747332388638093,10.6855894425159,0.0699383401035979
"YLR297W",0.226995401889799,8.59804611574462,0.0264008123280623
"YPR169W",0.334909749039639,9.2739191646225,0.0361130761541711
"YLR259C",0.290063821817984,11.6483068892237,0.0249018011438497
"YCR102C",0.402818277837661,7.59936803684352,0.0530068126566187
"YNR058W",0.283910482692772,6.04136671473205,0.0469944130357867
"YOR098C",0.16623842693866,6.61091664932551,0.0251460479320399
"YKL148C",1.35260770243815,10.2238119867412,0.132299743402195
"YFL023W",0.719810402172406,5.55807998530382,0.129507024741577
"YER178W",0.189069975568213,11.2339630899655,0.0168302115695124
"YLR319C",0.301143909218937,5.8478295358191,0.0514966975994037
"YBL037W",0.211966684649891,6.08876661833053,0.0348127458214205
"YBR048W",1.49049857230231,10.049427969582,0.148316757611857
"YIL104C",0.703514871484197,6.00174939874621,0.117218301655708
"YKL119C",0.419699535157042,7.81383630595172,0.0537123531545396
"YGL015C",0.913659563134493,3.30243743722183,0.276662186794705
"YMR063W",0.99604824456684,4.22368817375383,0.235824285219805
"YDR178W",1.13529033039124,11.3083091826634,0.100394348266648
"YMR208W",0.219456027812895,9.04841687636213,0.0242535275299038
"YDL066W",0.296310301149545,10.9756894185302,0.0269969648238484
"YDR202C",0.7208475805565,8.96994540861338,0.0803625382005454
"YPL212C",0.99466495801637,7.25409715024069,0.137117678108759
"YAL026C",0.498944017246612,7.79232694575591,0.0640301697708362
"YJL137C",0.735414847915223,7.92360473020955,0.0928131668546488
"YJR039W",0.719710346057721,6.38106439313068,0.112788447462229
"YKL163W",0.733878248824467,6.46795725549797,0.113463682556134
"YHR201C",0.696801811007331,7.97397297483575,0.0873845212676663
"YLR179C",0.719647123127534,8.95934753862079,0.080323608390608
"YGL136C",0.676108664732564,8.70525661566865,0.0776667127210968
"YGR232W",0.316054736501446,9.2156566376784,0.0342954114858457
"YEL016C",0.201609991085434,5.69384125005338,0.0354084320639505
"YNL002C",1.42173456222801,9.14523055711812,0.155461861059524
"YIL014W",0.104864342170047,8.05386585103383,0.0130203735832757
"YFL005W",0.19768407147335,10.3378670560711,0.0191223267237953
"YPR122W",0.503144110274385,6.61908530763446,0.0760141449898007
"YGL225W",0.892181413945906,9.75836517516877,0.0914273444302084
"YJR118C",0.248015670461944,8.77239088277223,0.0282723004225693
"YML012W",0.550563280678233,10.3729378742583,0.0530768898215927
"YJL189W",0.362271280979138,12.1829755676334,0.0297358620616122
"YOR019W",1.87839034087901,8.42192805731258,0.223035666903856
"YOR250C",0.13000159571107,7.22300187959388,0.0179982779844409
"YKL067W",0.600653530188419,10.6071509711627,0.0566272255218574
"YMR244C-A",0.157364357988813,7.71415399125399,0.0203994317675311
"YIR037W",0.186103153974254,9.91538962190897,0.01876912164531
"YDL088C",0.143477922736867,7.78965374419118,0.0184190372831219
"YEL034W",0.201153505762683,13.1146090900125,0.0153381244063059
"YGR216C",0.172254223524601,7.49998233965605,0.0229672838846312
"YLR009W",1.73115362668584,8.35968818194932,0.207083516634489
"YPR091C",0.222077375102942,7.84238473926368,0.0283175822771216
"YJR097W",1.00365594343605,4.32728613431968,0.231936579251384
"YDR285W",0.632853405187786,5.98036399402138,0.105821887400241
"YMR251W-A",0.337356818064201,13.4057403574847,0.0251651015958881
"YHL009C",0.163517569809709,6.63807054675055,0.0246332979829137
"YER177W",0.243573613364574,12.0318175635212,0.0202441245538044
"YER061C",0.18606108004022,6.0587943447893,0.0307092582206948
"YLR225C",0.249363821539409,9.72505093066983,0.0256413897795632
"YHR018C",0.836857823728781,9.17764846605762,0.0911843406101023
"YOR038C",0.140932777620733,7.34237608169741,0.0191944373391661
"YHR207C",0.536525354011034,7.56706478960736,0.0709027038790391
"YFL054C",1.73934775078267,5.76423630448342,0.301748169038422
"YLR388W",0.739984864990921,11.9269542497028,0.0620430706363578
"YGL160W",0.232579211516663,7.199082808054,0.0323067837553507
"YAL016C-B",0.515100211643524,5.43262598398107,0.0948160637530315
"YLR207W",0.193743593123858,7.27334568386475,0.0266374790288959
"YLR415C",1.39084350447983,4.43789963795912,0.313401297447872
"YHR103W",0.19926233783656,8.45969825404167,0.0235543079496199
"YGR264C",1.13102112927164,9.4571888812936,0.119593797212701
"YPL048W",0.299607357278366,9.21095782597219,0.0325272748979005
"YOL018C",0.332471449487171,6.1936913069903,0.0536790474384699
"YBR168W",0.239162359571624,6.84308716396106,0.0349494831559602
"YJR059W",0.400064315011212,7.83176297227901,0.051082280761977
"YBL039W-A",0.647281457038953,9.24343245231785,0.070026092620674
"YDR414C",1.25417091987352,6.01746126258643,0.208421934956412
"YER016W",0.488827305286765,7.06375302753589,0.0692022078604987
"YPL263C",0.56811959281956,7.19884629627892,0.0789181445800866
"YLR056W",1.09531598730487,9.58234276195284,0.114305657240093
"YML070W",0.674715370311698,9.42823863705368,0.0715632469950448
"YDR470C",0.464220292021817,7.68386192913563,0.0604149705321472
"YDL200C",1.18592016453036,8.37500908873166,0.14160225403528
"YGL229C",0.680724927436469,6.50015454950177,0.104724421896807
"YLR246W",0.296341745712673,7.5854456094678,0.0390671505630194
"YBR223C",0.296777841714076,5.52349745213826,0.0537300585880033
"YDR270W",0.920687229411891,7.82467474095563,0.117664600752395
"YBR235W",0.26264954307495,6.87182825104729,0.0382212030742942
"YNL182C",1.22277352649548,6.1975776158539,0.197298622508177
"YGR175C",0.217525206006053,10.337045401626,0.0210432669640628
"YKR026C",0.720036663121952,9.17491476873739,0.0784788394520465
"YAL064C-A",0.120949742213742,2.43523623129137,0.0496665336445015
"YKL070W",0.447963123577816,4.18170115907363,0.107124614250783
"YHR126C",0.438715674989294,2.55245714785198,0.171879741588804
"YJR075W",0.504837928600785,8.86437179889257,0.0569513486182805
"YLR108C",1.72678625800372,7.80114214227695,0.221350441577739
"YML063W",1.16466060392537,11.6345957128868,0.100103229425958
"YMR091C",0.185267970716515,7.95985541401616,0.0232752934670502
"YJL197W",0.539388885789098,7.03231694538926,0.0767014470448106
"YJL048C",1.32561648955241,10.6041333486691,0.125009413401877
"YNL016W",0.349568288918336,10.688616081245,0.0327047286815467
"YLL039C",1.3052255762482,11.3330715178273,0.115169623186004
"YJR054W",0.244882517075055,7.15747215105249,0.0342135480106682
"YOL140W",0.483463796777389,8.07805046188982,0.059849068665546
"YPL051W",0.349604396224232,8.27680009572386,0.0422390769598087
"YPL121C",0.152578440366335,2.2348616499121,0.0682719846986216
"YEL058W",0.314888487076812,8.72258219954067,0.0361003748515427
"YAL015C",0.32862403608361,7.78747583244604,0.0421990441003255
"YIL057C",5.48969385752679,8.30524668819499,0.660991065482714
"YDR211W",0.699399052361766,8.7560522474167,0.0798760711561663
"YLR154W-E",2.10228738893964,6.46039282335812,0.32541169653626
"YML118W",0.9288878561687,6.13844979884705,0.151322872485358
"YBR097W",0.171801347188656,7.58786295919361,0.0226415985782266
"YKL060C",0.162466065711436,13.1295362163538,0.0123740902217911
"YOL110W",0.425846888819386,7.73291386471285,0.0550693950908503
"YMR079W",0.681090532403199,9.04794977552282,0.0752756756282772
"YDR485C",0.366480144204001,7.72788491006558,0.0474230851609423
"YLL029W",1.00928131967322,9.21389034310037,0.109539106945091
"YNL044W",0.472598654975966,10.0000735278159,0.0472595180086828
"YPR073C",0.164322381824633,9.70634851830727,0.0169293716905696
"YAL031C",0.738322286648495,7.80259564152199,0.0946252145528941
"YAL023C",0.664075817443429,9.44462630902997,0.0703125561260702
"YLR298C",0.775282409000718,8.56114341854605,0.0905582783861814
"YGL257C",0.431113784007572,5.94413830526814,0.0725275493044108
"YIL034C",0.274349799479737,9.44935154022911,0.029033717108707
"YBR228W",0.605892561150292,7.8768551266076,0.0769206176083675
"YCL035C",0.380503209046689,10.5294914717996,0.0361369027237227
"YEL020C",1.40264726531196,7.41820053325933,0.189081874913359
"YOL006C",0.0937972276447446,7.37434675933759,0.0127193947756764
"YLR175W",0.425347918995788,11.8492729111717,0.0358965416852507
"YOR036W",0.284199817896668,8.47008734320602,0.0335533515040584
"YDL189W",0.349985354250464,6.96759218755184,0.050230459078208
"YLR251W",0.769422369777513,8.63746799577472,0.0890796203417366
"YPL221W",0.483497768329252,7.66910670007524,0.0630448613167044
"YOR054C",1.02674351030451,8.24181103793745,0.124577414548618
"YIR036C",0.440847903882346,7.85441794333252,0.0561273804199041
"YDL181W",0.261546773399895,11.7467904513169,0.0222653817214023
"YJR111C",0.62725533877744,7.83456396508802,0.0800625716469459
"YBL079W",0.240139796372322,8.2822375855911,0.0289945553832097
"YOR035C",0.375601115216678,8.02031538233016,0.0468312151469977
"YNL224C",0.273036991675546,7.00159385062851,0.0389964053186313
"YHR054C",0.144880207967413,7.12632760740413,0.020330276118219
"YKR094C",0.998339315306252,11.5684563882859,0.0862984033303835
"YGL065C",0.115098152103389,7.4692167142128,0.0154096683102493
"YPR109W",0.805567726216843,8.72155133739187,0.0923651876889304
"YDL093W",0.277324020555652,5.95164856926555,0.0465961686628742
"YJR124C",1.07781011000057,5.77713532126352,0.186564802460754
"YDL225W",0.656121660129307,9.5194882125711,0.0689240477511024
"YLR242C",0.426194360806049,6.37607564162593,0.0668427391330896
"YLR148W",0.198942348444172,6.42743977632145,0.030952036171085
"YPR128C",0.322561761527201,8.3872644540748,0.0384585180655047
"YBR102C",0.400909480452542,7.88001413792614,0.0508767463402107
"YDR276C",0.289700903648573,11.7804238619651,0.0245917215749696
"YGL101W",0.0965206498487516,8.93334209543946,0.0108045397587568
"YGR103W",0.574722469142547,9.69054437207229,0.0593075525043641
"YEL007W",0.680661836212197,7.00732553191193,0.0971357521657025
"YDL185W",0.383615844194357,11.0150320039769,0.0348265755429358
"YMR096W",1.36732984896498,9.22796715178509,0.14817237929813
"YJL080C",1.1172164450755,9.40160035812362,0.118832581956129
"YDR096W",0.526542712359812,8.7484764078495,0.0601867899977847
"YKL062W",0.555403348173614,7.27723929671356,0.0763206108152081
"YLR342W",1.03842234523169,9.33448180073715,0.111245848178705
"YML108W",0.653696051410451,7.24978003528354,0.0901677082930813
"YAL064W",0.981381157177393,4.83379213584364,0.203025105258506
"YCL005W",0.288577822778014,7.19330498344714,0.0401175570119818
"YPL128C",0.204407470114079,6.52950828721303,0.0313051858000361
"YAR066W",1.06570000136741,6.64377459495277,0.16040580337825
"YHL043W",0.699590352365702,5.22974517738349,0.133771403507602
"YER028C",0.745848863967476,5.03974829511989,0.147993276705843
"YEL050C",0.586284704047333,8.83700655847978,0.0663442649009634
"YDR079C-A",0.244345341464164,7.71658746369649,0.0316649480892574
"YDR412W",1.36954283208301,7.14797528377278,0.191598708405179
"YER085C",0.23542149900501,3.062327067141,0.0768766672675497
"YAL062W",1.58735751296719,6.35816068149927,0.249656715594813
"YMR230W",1.11552903941293,10.378924154534,0.107480218836132
"YDL064W",0.45162550810358,7.90066698304494,0.0571629596681877
"YBR019C",0.41051278215885,4.66222688087431,0.0880507947485099
"YKL164C",0.453785040049385,10.0668281243237,0.0450772611238824
"YBR067C",1.52628893007488,9.71150256074467,0.15716300546986
"YER052C",0.784483734205899,9.34497229922189,0.0839471438851904
"YNL047C",0.521640937308084,6.75044148149812,0.0772750847093213
"YLR199C",0.294956967149203,7.42173910680595,0.0397422979849452
"YJR094C",1.69227661430608,6.75994384064807,0.25033885697841
"YGR117C",0.325924305467534,7.63778370899645,0.0426726283285074
"YKR083C",0.125421723787373,6.91801895647255,0.0181297166972963
"YOR332W",0.298176562413069,10.9655852670603,0.0271920335441434
"YBR096W",0.246784355556995,10.1716300139119,0.0242620263634702
"YDR504C",0.3801438715316,9.28302540922089,0.0409504288498446
"YHR121W",0.268524998803453,8.83964891693151,0.0303773375308061
"YDR424C",0.122138487619994,9.05668343257578,0.0134860060561107
"YGR001C",0.616628737677416,9.13245392968153,0.0675205965916019
"YBR089C-A",0.297215100062532,8.59643965134936,0.0345742088721439
"YDR030C",0.89847856624992,6.27197370727577,0.143252922952729
"YER166W",0.392221363373063,7.69721531080798,0.0509562676286746
"YNL087W",0.610785550887733,9.39723542563759,0.0649963019146445
"YCR101C",0.871444015573169,5.87139757070859,0.148421905530747
"YMR067C",0.11675321415014,8.02192662671521,0.0145542610376564
"YDL069C",0.474229195418881,7.56814051228228,0.062661256704901
"YOR370C",0.399183563944431,8.57732608471194,0.0465393946787132
"YPL192C",0.744793304546248,7.41999095450398,0.100376578504338
"YKR041W",0.552142569211167,4.80164271190078,0.114990348582724
"YBR094W",0.460074487084838,8.14305105967994,0.0564990301194208
"YLR404W",0.235204127562851,7.07096873138833,0.0332633528018261
"YGR188C",0.166026015318809,5.07563671668417,0.032710381886289
"YLR253W",0.468894090233079,7.87785362649264,0.0595205385203176
"YPR145W",0.521951162673135,11.1531156845768,0.0467986863433075
"YHR188C",0.109107044600587,8.00924540418276,0.0136226372266739
"YLR351C",0.13166317229063,9.5998180056137,0.0137151737890902
"YPL084W",0.469199750111929,8.36544129900633,0.0560878659405168
"YDR405W",0.357069412573875,7.69938152148915,0.0463763760215397
"YEL065W",1.1790249365931,9.33007618618666,0.126368200330311
"YNL005C",0.413089260964903,9.23388199699716,0.044736250809707
"YEL046C",0.107036483744117,9.01465662164903,0.0118736063098692
"YJR149W",1.2193672109177,7.4908946707408,0.162779916754205
"YLR210W",0.218922604135621,6.23424528341357,0.0351161358245035
"YLR073C",0.955035461452991,6.4786654354156,0.147412375430331
"YDR429C",1.16565201663372,10.1724153424618,0.114589502826142
"YNL314W",0.238840904865779,6.96231918459859,0.0343047910521139
"YIL041W",0.156139740457022,10.8602623267255,0.014377161044516
"YLR344W",0.988097357304903,11.6849569150822,0.084561489142466
"YJR112W-A",0.704463573296884,8.06487553188456,0.0873495902710192
"YLR312C",2.95239246448081,7.22403213150816,0.408690383809857
"YHR039C-A",0.292185816429368,11.1533785741843,0.0261970679544281
"YEL017W",0.550153224663283,8.45872887127148,0.0650397043144127
"YDR018C",1.34707250965117,6.26086030426,0.215157732993116
"YIL046W",0.440118208023062,7.41050323589095,0.0593911363389543
"YDR222W",0.378212681835068,7.68554325051685,0.049210923614233
"YBL082C",0.609158639284686,6.85357302145521,0.0888819069086601
"YOR020C",0.261753650424784,11.9004227917865,0.0219953236119849
"YIL017C",0.466451629214515,6.75954472863495,0.0690063677274774
"YPR166C",0.54596530137027,9.7028549221358,0.056268521559023
"YBR106W",1.13680377424998,10.4162440712801,0.109137589948032
"YFL018C",0.131738552478388,10.8769369005516,0.0121117327132519
"YBR245C",0.62703455203697,7.29646633284549,0.0859367429976802
"YHR089C",0.636386664759988,11.7151683068332,0.0543215981275144
"YBR286W",0.175009942069943,11.4061295401765,0.0153434994275223
"YOR394W",0.200488390742464,1.96965910826454,0.101788370333338
"YFL009W",0.116377161092544,6.96361596222494,0.0167121739228366
"YJL154C",0.153284808861959,7.93370324374608,0.0193207136885022
"YOL117W",1.07833882577363,7.63910011398377,0.14116045210609
"YIL105C",1.20045003546081,8.24344352593778,0.145624826770951
"YNL015W",0.96512488463436,11.5996970791715,0.0832025938304324
"YGL023C",0.0954056887192963,6.68736548165168,0.0142665581806563
"YJL163C",0.569988774648052,7.5364188242493,0.0756312497938739
"YPL016W",0.228316816672109,7.46433547842438,0.0305876949571811
"YKR067W",1.02635329809703,8.6648611674135,0.118450056875337
"YDR086C",0.426945541421572,11.0058837208797,0.0387924815716159
"YKL193C",0.991360235500487,9.30333432759412,0.106559669962635
"YOL152W",0.453859499658176,3.8079970222438,0.119185886177701
"YCL050C",0.811177700102246,9.77152090454178,0.0830144772780676
"YGL186C",0.484641532707509,8.40117476425058,0.0576873528175843
"YML098W",0.236113207868312,7.18313757874232,0.0328704838630771
"YNL023C",0.593764280289518,7.03813379597462,0.0843638807533206
"YKL138C-A",0.161997547836686,7.44034853759682,0.0217728439760713
"YHR167W",0.487204527578128,6.03213040193578,0.080768235285792
"YIL140W",0.893633360496287,7.12787369270128,0.125371660473072
"YNL108C",0.267051964741213,6.99837361872158,0.0381591465804016
"YKL080W",0.32491989779215,10.4664382724523,0.0310439797507181
"YLR397C",0.955042966934395,6.73870546232317,0.141724990396767
"YOL023W",0.417503073433442,6.80732677734758,0.0613314281933324
"YNL062C",0.751743997020793,7.5812586622277,0.0991582045295759
"YHL035C",1.54513151636004,6.38985903596591,0.241809953500245
"YLR213C",0.375198477688615,4.05222667841224,0.0925906933310125
"YMR224C",0.136590845208782,6.39094186182087,0.0213725688892224
"YMR164C",0.245042915132655,5.97289681005541,0.0410258075646181
"YNL067W",0.893282355080623,10.1783536427087,0.0877629513021027
"YLR245C",0.390837408019547,6.63475022272825,0.0589076295111578
"YBL111C",0.947382248230592,7.97917991999372,0.118731781678052
"YHR176W",0.25258844899161,6.75720677648048,0.0373806007936273
"YDR448W",0.293295965873919,7.4944253776426,0.0391352173241835
"YLR048W",1.9674709106133,10.8469190600444,0.181385230195056
"YDR369C",0.395708674614998,6.33670302585333,0.0624470916501108
"YCL045C",0.699179822199727,9.52947001875977,0.0733702735643554
"YLR262C-A",0.781372441909488,9.54165338986354,0.0818906755447195
"YPR086W",0.130479362637261,9.51589944782737,0.013711721456562
"YBL008W-A",0.102688539376869,2.92097543992382,0.0351555641219453
"YHR050W",0.204072474415704,8.32289514862243,0.0245194095049342
"YOR083W",0.277419890293338,4.46520864382967,0.0621292110675938
"YDL054C",0.587538007827457,8.42550640455439,0.0697332575178941
"YGR146C",0.303620171015917,8.22585919089851,0.0369104508076016
"YGL250W",1.43946847093707,7.41236390439238,0.19419830023241
"YJL136W-A",0.248807762789695,2.58948654169507,0.0960838215543791
"YKL146W",0.966618510664468,8.8216303938337,0.109573680545507
"YOL130W",0.318493707444625,7.18625458160166,0.044319847540614
"YBL078C",1.58739328951693,10.7868256019337,0.147160373968813
